,지역명,지역 코드,년월일,최저기온(℃),최고기온(℃),일강수량(mm),최대순간풍속(m/s)
7633,은평,416,2023-03-20,-2.9,15.9,0.0,5.5
7634,은평,416,2023-03-21,-0.4,21.1,0.0,5.0
7635,은평,416,2023-03-22,3.3,23.6,0.0,5.1
7636,은평,416,2023-03-23,7.5,23.6,0.0,7.8
7637,은평,416,2023-03-24,2.8,17.8,0.0,5.0
7638,은평,416,2023-03-25,3.5,17.2,0.0,6.5
7639,은평,416,2023-03-26,-0.5,13.7,0.0,9.4
7640,은평,416,2023-03-27,-3.3,13.5,0.0,9.5
7641,은평,416,2023-03-28,-1.9,14.9,0.0,6.4
7642,은평,416,2023-03-29,-0.2,19.5,0.0,6.5
7643,은평,416,2023-03-30,0.8,20.7,0.0,5.7
7644,은평,416,2023-03-31,1.7,22.9,0.0,5.2
7645,은평,416,2023-04-01,3.6,24.9,0.0,6.1
7646,은평,416,2024-01-21,-2.7,3.7,0.0,5.5
7647,은평,416,2024-01-22,-12.2,-2.7,0.0,8.8
7648,은평,416,2024-01-23,-15.0,-8.9,0.0,9.3
7649,은평,416,2024-01-24,-13.7,-4.0,0.0,9.7
7650,은평,416,2024-01-25,-13.9,-0.7,0.0,5.0
7651,은평,416,2024-01-26,-10.6,3.5,0.0,4.9
7652,은평,416,2024-01-27,-8.6,3.9,0.0,7.3
7653,은평,416,2024-01-28,-8.7,3.0,0.0,5.8
7654,은평,416,2024-01-29,-8.8,4.2,0.0,6.4
7655,은평,416,2024-01-30,-8.3,7.8,0.0,3.1
7656,은평,416,2024-01-31,-4.0,10.0,0.0,5.1
7657,은평,416,2024-02-01,-4.4,7.0,0.0,4.6
7658,은평,416,2024-02-02,-3.2,7.3,0.0,5.2
7659,은평,416,2024-02-03,-4.3,8.6,0.0,6.2
7660,은평,416,2024-02-04,0.3,10.8,0.0,6.5
7661,은평,416,2024-02-05,-0.1,6.2,3.5,13.3
7662,은평,416,2024-02-06,-0.5,2.7,0.0,3.1
7663,은평,416,2024-02-07,-4.2,2.7,0.0,3.6
7664,은평,416,2024-02-08,-6.7,5.6,0.0,4.6
7665,은평,416,2024-02-09,-6.3,5.1,0.0,5.9
7666,은평,416,2024-02-10,-4.9,6.6,0.0,7.2
7667,은평,416,2024-02-11,-7.5,4.8,0.0,6.8
7668,은평,416,2024-02-12,-6.7,9.7,0.0,6.5
7669,은평,416,2024-02-13,7.4,14.3,0.0,9.4
7670,은평,416,2024-02-14,11.6,17.3,0.0,8.9
7671,은평,416,2024-02-15,-1.2,11.5,9.5,7.1
7672,은평,416,2024-02-16,-4.2,7.7,0.0,4.7
7673,은평,416,2024-02-17,-4.5,10.2,0.0,5.6
7674,은평,416,2024-02-18,-2.0,14.3,7.5,12.1
7675,은평,416,2024-02-19,3.6,14.1,5.5,9.8
7676,은평,416,2024-02-20,2.1,7.4,2.0,10.9
7677,은평,416,2024-02-21,0.4,4.8,13.0,12.8
7678,은평,416,2024-02-22,-0.4,2.0,5.0,10.3
7679,은평,416,2024-02-23,-2.1,6.3,0.0,9.4
7680,은평,416,2024-02-24,-1.6,5.6,1.5,9.0
7681,은평,416,2024-02-25,-2.3,6.3,1.5,6.7
7682,은평,416,2024-02-26,-4.1,9.4,0.0,5.9
7683,은평,416,2024-02-27,0.0,9.4,0.0,13.5
7684,은평,416,2024-02-28,0.3,10.1,0.0,4.5
7685,은평,416,2024-02-29,-0.8,9.2,0.0,7.6
7686,은평,416,2024-03-01,-8.7,-0.3,0.0,9.7
7687,은평,416,2024-03-02,-11.0,4.4,0.0,10.4
7688,은평,416,2024-03-03,-3.1,7.7,0.0,7.9
7689,은평,416,2024-03-04,-5.7,11.6,0.0,4.5
7690,은평,416,2024-03-05,3.4,11.2,0.0,8.7
7691,은평,416,2024-03-06,-0.2,10.3,0.0,7.3
7692,은평,416,2024-03-07,-2.8,7.6,0.5,7.2
7693,은평,416,2024-03-08,-4.6,6.3,0.0,9.8
7694,은평,416,2024-03-09,-7.0,6.9,0.0,6.2
7695,은평,416,2024-03-10,-6.1,10.0,0.0,7.6
7696,은평,416,2024-03-11,-1.9,10.9,0.0,6.5
7697,은평,416,2024-03-12,-0.4,11.4,1.5,5.0
7698,은평,416,2024-03-13,-3.2,11.8,0.0,10.3
7699,은평,416,2024-03-14,-0.8,15.0,0.0,6.6
7700,은평,416,2024-03-15,-0.7,14.1,0.0,6.2
7701,은평,416,2024-03-16,-0.1,18.2,0.0,8.3
7702,은평,416,2024-03-17,-0.3,12.5,0.0,10.0
7703,은평,416,2024-03-18,-3.3,13.2,0.0,6.1
7704,은평,416,2024-03-19,1.5,10.0,0.0,12.3
7705,은평,416,2024-03-20,-2.9,8.6,0.0,9.2
7706,금천,417,2020-01-02,0.7,4.4,0.0,3.1
7707,금천,417,2020-01-03,-0.8,6.2,0.0,3.9
7708,금천,417,2020-01-04,-1.1,6.7,0.0,5.4
7709,금천,417,2020-01-05,-1.5,7.2,0.0,2.8
7710,금천,417,2020-01-06,2.3,5.2,0.5,7.4
7711,금천,417,2020-01-07,4.5,11.2,46.0,7.2
7712,금천,417,2020-01-08,0.2,11.4,4.5,10.5
7713,금천,417,2020-01-09,-1.4,2.2,0.0,5.4
7714,금천,417,2020-01-10,-2.0,4.9,0.0,3.7
7715,금천,417,2020-01-11,-0.9,4.8,0.0,5.0
7716,금천,417,2020-01-12,-2.0,3.3,0.0,4.8
7717,금천,417,2020-01-13,-2.6,1.3,0.0,6.1
7718,금천,417,2020-01-14,-3.0,3.0,0.0,4.3
7719,금천,417,2020-01-15,-4.5,2.7,0.0,5.7
7720,금천,417,2020-01-16,-3.3,3.2,0.0,4.8
7721,금천,417,2020-01-17,-2.3,5.3,0.0,4.3
7722,금천,417,2020-01-18,-2.1,6.6,0.0,4.6
7723,금천,417,2020-01-19,0.5,5.9,0.5,8.1
7724,금천,417,2020-01-20,-1.2,6.0,0.0,8.4
7725,금천,417,2020-01-21,-2.9,6.0,0.0,3.8
7726,금천,417,2020-01-22,1.5,8.4,0.0,4.7
7727,금천,417,2020-01-23,2.4,9.8,0.0,5.0
7728,금천,417,2020-01-24,1.1,8.1,0.0,4.4
7729,금천,417,2020-01-25,2.4,9.6,0.0,3.6
7730,금천,417,2020-01-26,1.9,11.3,0.0,7.5
7731,금천,417,2020-01-27,4.7,8.2,0.5,9.4
7732,금천,417,2020-01-28,5.2,10.5,0.0,6.8
7733,금천,417,2020-01-29,4.9,10.5,0.0,5.7
7734,금천,417,2020-01-30,4.0,11.6,0.0,5.0
7735,금천,417,2020-01-31,2.7,8.3,0.0,5.3
7736,금천,417,2020-02-01,0.9,7.6,0.0,5.2
7737,금천,417,2020-02-02,-0.5,5.7,0.0,5.1
7738,금천,417,2020-02-03,-1.0,3.9,0.0,5.6
7739,금천,417,2020-02-04,-4.1,4.7,1.5,7.5
7740,금천,417,2020-02-05,-10.0,-3.8,0.0,7.2
7741,금천,417,2020-02-06,-9.7,0.8,0.0,5.2
7742,금천,417,2020-02-07,-4.5,3.3,0.0,4.1
7743,금천,417,2020-02-08,-1.4,4.2,0.0,7.1
7744,금천,417,2020-02-09,-3.7,4.6,0.0,5.8
7745,금천,417,2020-02-10,0.9,10.2,0.0,4.6
7746,금천,417,2020-02-11,1.6,14.6,0.0,4.1
7747,금천,417,2020-02-12,6.5,9.1,8.0,6.6
7748,금천,417,2020-02-13,5.8,8.2,0.0,4.7
7749,금천,417,2020-02-14,5.0,15.4,0.0,4.1
7750,금천,417,2020-02-15,6.7,16.1,2.5,5.5
7751,금천,417,2020-02-16,-3.3,6.6,10.0,7.2
7752,금천,417,2020-02-17,-6.3,-2.3,0.0,7.2
7753,금천,417,2020-02-18,-6.3,2.6,0.0,5.1
7754,금천,417,2020-02-19,-2.3,7.0,0.0,3.3
7755,금천,417,2020-02-20,1.8,11.9,0.0,4.1
7756,금천,417,2020-02-21,3.5,12.0,4.5,6.5
7757,금천,417,2020-02-22,1.4,8.1,2.0,9.4
7758,금천,417,2020-02-23,0.2,7.9,0.0,6.9
7759,금천,417,2020-02-24,2.7,12.8,0.0,4.0
7760,금천,417,2020-02-25,5.9,9.6,20.0,8.1
7761,금천,417,2020-02-26,4.8,12.7,0.0,5.2
7762,금천,417,2020-02-27,3.8,12.3,0.0,4.8
7763,금천,417,2020-02-28,3.4,6.7,4.0,4.5
7764,금천,417,2020-02-29,5.0,12.4,0.0,4.2
7765,금천,417,2020-03-01,4.3,10.1,0.0,5.2
7766,금천,417,2020-03-02,1.4,8.1,0.0,6.2
7767,금천,417,2020-03-03,2.0,11.1,0.0,6.8
7768,금천,417,2020-03-04,0.4,4.9,0.0,8.3
7769,금천,417,2020-03-05,-1.3,6.8,0.0,5.7
7770,금천,417,2020-03-06,-0.5,10.4,0.0,3.9
7771,금천,417,2020-03-07,3.3,13.3,0.0,5.4
7772,금천,417,2020-03-08,3.4,17.7,0.0,4.2
7773,금천,417,2020-03-09,6.2,17.2,0.0,5.4
7774,금천,417,2020-03-10,4.8,11.7,8.5,6.5
7775,금천,417,2020-03-11,1.9,8.2,0.0,6.9
7776,금천,417,2020-03-12,3.0,14.0,0.0,7.7
7777,금천,417,2020-03-13,0.8,8.5,0.5,6.7
7778,금천,417,2020-03-14,0.0,9.2,0.0,7.9
7779,금천,417,2020-03-15,2.0,9.5,0.0,10.2
7780,금천,417,2020-03-16,0.2,9.0,0.0,6.3
7781,금천,417,2020-03-17,3.7,12.6,0.0,7.6
7782,금천,417,2020-03-18,4.1,17.6,0.0,7.3
7783,금천,417,2020-03-19,7.0,13.1,0.0,10.3
7784,금천,417,2020-03-20,5.5,13.6,0.0,8.3
7785,금천,417,2020-03-21,8.8,19.9,0.0,6.0
7786,금천,417,2020-03-22,7.1,16.7,0.0,7.9
7787,금천,417,2020-03-23,6.7,16.9,0.0,6.2
7788,금천,417,2020-03-24,6.8,17.9,0.0,5.3
7789,금천,417,2020-03-25,8.2,19.2,0.0,5.3
7790,금천,417,2020-03-26,10.3,21.5,2.0,6.2
7791,금천,417,2020-03-27,8.3,16.8,4.5,7.8
7792,금천,417,2020-03-28,5.3,12.3,0.0,9.2
7793,금천,417,2020-03-29,3.6,15.8,0.0,6.4
7794,금천,417,2020-03-30,5.2,16.6,0.0,4.8
7795,금천,417,2020-03-31,6.0,18.1,0.0,4.3
7796,금천,417,2020-04-01,7.7,17.8,0.0,8.6
7797,금천,417,2021-01-02,-6.3,-0.4,0.0,5.8
7798,금천,417,2021-01-03,-7.1,-1.0,0.0,6.5
7799,금천,417,2021-01-04,-6.3,0.7,0.0,4.0
7800,금천,417,2021-01-05,-8.5,-1.3,0.0,6.6
7801,금천,417,2021-01-06,-9.8,-2.2,4.5,7.6
7802,금천,417,2021-01-07,-16.0,-8.4,0.0,8.5
7803,금천,417,2021-01-08,-17.1,-10.2,0.0,8.3
7804,금천,417,2021-01-09,-14.5,-7.6,0.0,6.3
7805,금천,417,2021-01-10,-12.4,-2.7,0.0,3.5
7806,금천,417,2021-01-11,-8.5,-3.3,0.0,3.9
7807,금천,417,2021-01-12,-7.3,0.5,3.5,5.4
7808,금천,417,2021-01-13,-1.8,8.6,0.0,6.9
7809,금천,417,2021-01-14,-1.7,7.7,0.0,5.4
7810,금천,417,2021-01-15,0.0,10.9,0.0,7.7
7811,금천,417,2021-01-16,-7.9,0.1,0.0,6.7
7812,금천,417,2021-01-17,-8.6,-1.4,0.0,5.2
7813,금천,417,2021-01-18,-8.5,1.3,0.0,9.4
7814,금천,417,2021-01-19,-10.2,-0.3,0.0,6.3
7815,금천,417,2021-01-20,-5.3,7.3,0.0,4.4
7816,금천,417,2021-01-21,3.1,7.7,14.0,3.5
7817,금천,417,2021-01-22,5.1,6.8,0.0,3.2
7818,금천,417,2021-01-23,5.9,11.7,0.0,7.4
7819,금천,417,2021-01-24,4.3,12.8,0.0,6.0
7820,금천,417,2021-01-25,4.7,15.4,0.0,4.3
7821,금천,417,2021-01-26,3.3,8.3,2.0,5.8
7822,금천,417,2021-01-27,1.1,6.7,0.0,6.3
7823,금천,417,2021-01-28,-9.1,2.3,2.5,10.9
7824,금천,417,2021-01-29,-10.7,-4.1,0.0,8.1
7825,금천,417,2021-01-30,-6.5,6.4,0.0,6.8
7826,금천,417,2021-01-31,-2.4,10.0,0.0,6.2
7827,금천,417,2021-02-01,-1.4,9.3,1.0,6.9
7828,금천,417,2021-02-02,-7.5,-1.4,0.0,7.0
7829,금천,417,2021-02-03,-7.8,1.1,2.0,7.0
7830,금천,417,2021-02-04,-6.1,1.0,1.5,6.7
7831,금천,417,2021-02-05,-3.0,6.7,0.0,6.4
7832,금천,417,2021-02-06,4.6,10.0,0.0,6.2
7833,금천,417,2021-02-07,-1.8,7.9,0.0,7.2
7834,금천,417,2021-02-08,-4.5,0.9,0.0,7.6
7835,금천,417,2021-02-09,-4.3,5.1,0.0,6.7
7836,금천,417,2021-02-10,-0.3,7.6,0.0,4.9
7837,금천,417,2021-02-11,2.2,10.6,0.0,4.7
7838,금천,417,2021-02-12,2.3,13.9,0.0,4.0
7839,금천,417,2021-02-13,1.9,15.2,0.0,4.5
7840,금천,417,2021-02-14,7.4,14.2,0.0,3.9
7841,금천,417,2021-02-15,-4.4,8.1,0.5,8.8
7842,금천,417,2021-02-16,-6.2,-1.1,1.0,8.8
7843,금천,417,2021-02-17,-9.9,-4.7,0.0,9.5
7844,금천,417,2021-02-18,-9.6,0.2,0.0,7.6
7845,금천,417,2021-02-19,-5.6,9.2,0.0,8.7
7846,금천,417,2021-02-20,5.8,14.4,0.0,6.7
7847,금천,417,2021-02-21,7.5,17.2,0.0,8.3
7848,금천,417,2021-02-22,1.3,12.8,0.0,8.4
7849,금천,417,2021-02-23,-2.0,4.4,0.0,8.0
7850,금천,417,2021-02-24,-1.1,9.3,0.0,4.2
7851,금천,417,2021-02-25,2.0,8.7,0.0,4.0
7852,금천,417,2021-02-26,3.6,15.2,0.0,6.8
7853,금천,417,2021-02-27,4.9,15.4,0.0,8.5
7854,금천,417,2021-02-28,4.4,11.2,0.0,4.4
7855,금천,417,2021-03-01,0.7,10.3,65.5,8.6
7856,금천,417,2021-03-02,0.6,6.8,0.0,5.8
7857,금천,417,2021-03-03,0.4,9.7,0.0,5.5
7858,금천,417,2021-03-04,4.4,12.5,0.0,4.8
7859,금천,417,2021-03-05,4.5,15.8,0.0,4.8
7860,금천,417,2021-03-06,4.3,10.9,0.0,8.0
7861,금천,417,2021-03-07,3.1,11.7,0.0,5.0
7862,금천,417,2021-03-08,2.8,13.1,0.0,4.8
7863,금천,417,2021-03-09,3.1,12.7,0.0,5.7
7864,금천,417,2021-03-10,3.1,17.4,0.0,4.7
7865,금천,417,2021-03-11,5.1,17.1,0.0,4.7
7866,금천,417,2021-03-12,8.9,14.5,0.0,7.2
7867,금천,417,2021-03-13,6.5,14.8,0.0,5.3
7868,금천,417,2021-03-14,4.7,14.2,0.0,5.7
7869,금천,417,2021-03-15,6.0,16.3,1.0,6.2
7870,금천,417,2021-03-16,6.0,13.5,1.0,6.4
7871,금천,417,2021-03-17,4.4,17.7,0.0,5.7
7872,금천,417,2021-03-18,5.8,18.8,0.0,4.7
7873,금천,417,2021-03-19,11.6,20.0,0.0,5.9
7874,금천,417,2021-03-20,7.0,15.3,4.5,5.7
7875,금천,417,2021-03-21,4.2,9.0,0.0,8.5
7876,금천,417,2021-03-22,3.4,10.6,0.0,7.7
7877,금천,417,2021-03-23,4.1,15.4,0.0,7.6
7878,금천,417,2021-03-24,7.9,17.1,0.0,6.3
7879,금천,417,2021-03-25,5.8,18.3,0.0,5.3
7880,금천,417,2021-03-26,5.1,21.4,0.0,3.8
7881,금천,417,2021-03-27,11.5,15.7,18.0,7.0
7882,금천,417,2021-03-28,7.6,13.7,8.0,8.5
7883,금천,417,2021-03-29,7.9,15.2,0.5,7.6
7884,금천,417,2021-03-30,5.4,18.3,0.0,6.1
7885,금천,417,2021-03-31,7.5,22.7,0.0,4.4
7886,금천,417,2021-04-01,12.9,23.6,1.0,8.3
7887,금천,417,2022-01-02,-3.3,3.8,0.0,7.8
7888,금천,417,2022-01-03,-6.0,2.2,0.0,5.1
7889,금천,417,2022-01-04,-3.9,1.4,0.0,7.1
7890,금천,417,2022-01-05,-5.4,1.9,0.0,4.4
7891,금천,417,2022-01-06,-4.0,3.2,0.0,6.9
7892,금천,417,2022-01-07,-4.8,4.4,0.0,4.8
7893,금천,417,2022-01-08,-3.5,4.5,0.0,5.2
7894,금천,417,2022-01-09,-0.3,5.4,0.0,4.4
7895,금천,417,2022-01-10,-1.9,5.2,0.5,4.6
7896,금천,417,2022-01-11,-8.9,0.4,0.0,9.3
7897,금천,417,2022-01-12,-9.3,-2.6,0.0,6.0
7898,금천,417,2022-01-13,-6.8,-2.5,0.0,11.5
7899,금천,417,2022-01-14,-7.8,0.8,0.0,5.3
7900,금천,417,2022-01-15,-3.5,3.3,0.0,4.7
7901,금천,417,2022-01-16,-6.1,3.2,0.0,8.3
7902,금천,417,2022-01-17,-6.8,-0.1,0.0,9.2
7903,금천,417,2022-01-18,-8.0,-0.5,0.0,6.2
7904,금천,417,2022-01-19,-6.3,-2.1,0.0,8.7
7905,금천,417,2022-01-20,-7.6,1.1,0.0,5.0
7906,금천,417,2022-01-21,-6.0,4.4,0.0,4.2
7907,금천,417,2022-01-22,-2.6,6.2,0.0,3.9
7908,금천,417,2022-01-23,0.9,6.6,0.0,5.1
7909,금천,417,2022-01-24,2.2,9.0,0.0,9.0
7910,금천,417,2022-01-25,2.2,6.0,0.0,5.5
7911,금천,417,2022-01-26,-0.6,6.5,0.0,6.6
7912,금천,417,2022-01-27,-2.5,4.4,0.0,6.4
7913,금천,417,2022-01-28,-4.1,2.7,0.0,5.9
7914,금천,417,2022-01-29,-5.2,1.3,0.0,7.3
7915,금천,417,2022-01-30,-5.4,2.8,0.0,6.4
7916,금천,417,2022-01-31,-4.9,4.9,0.0,7.5
7917,금천,417,2022-02-01,-2.6,1.6,0.5,7.0
7918,금천,417,2022-02-02,-4.0,0.6,0.0,7.0
7919,금천,417,2022-02-03,-4.8,0.5,0.0,9.1
7920,금천,417,2022-02-04,-7.1,-0.4,0.0,11.1
7921,금천,417,2022-02-05,-8.2,-1.7,0.0,10.4
7922,금천,417,2022-02-06,-6.3,1.7,0.0,7.8
7923,금천,417,2022-02-07,-5.6,1.8,0.0,7.5
7924,금천,417,2022-02-08,-2.5,5.6,0.0,6.1
7925,금천,417,2022-02-09,-2.7,7.0,0.0,4.6
7926,금천,417,2022-02-10,-0.9,7.4,0.0,5.9
7927,금천,417,2022-02-11,-1.0,9.0,0.0,4.7
7928,금천,417,2022-02-12,1.7,9.9,0.0,5.6
7929,금천,417,2022-02-13,3.0,10.1,0.0,4.8
7930,금천,417,2022-02-14,-0.5,8.7,1.0,11.5
7931,금천,417,2022-02-15,-6.8,-0.4,0.0,9.0
7932,금천,417,2022-02-16,-8.4,-3.8,0.0,10.2
7933,금천,417,2022-02-17,-9.3,-0.8,0.0,10.0
7934,금천,417,2022-02-18,-6.1,5.6,0.0,5.4
7935,금천,417,2022-02-19,-5.3,4.6,0.0,9.3
7936,금천,417,2022-02-20,-7.5,-0.1,0.0,9.4
7937,금천,417,2022-02-21,-5.7,4.2,0.0,11.6
7938,금천,417,2022-02-22,-6.5,0.4,0.0,10.7
7939,금천,417,2022-02-23,-7.6,-0.7,0.0,7.0
7940,금천,417,2022-02-24,-6.7,3.4,0.0,7.7
7941,금천,417,2022-02-25,-2.1,8.3,0.0,7.4
7942,금천,417,2022-02-26,2.2,9.5,1.5,11.7
7943,금천,417,2022-02-27,0.2,8.8,0.0,9.7
7944,금천,417,2022-02-28,3.0,11.9,0.0,5.5
7945,금천,417,2022-03-01,1.6,9.7,3.0,7.0
7946,금천,417,2022-03-02,-0.8,7.8,0.0,9.1
7947,금천,417,2022-03-03,1.9,11.8,0.0,6.7
7948,금천,417,2022-03-04,2.6,14.5,0.0,16.3
7949,금천,417,2022-03-05,0.9,6.5,0.0,10.8
7950,금천,417,2022-03-06,-0.2,6.7,0.0,9.1
7951,금천,417,2022-03-07,-1.1,9.0,0.0,5.3
7952,금천,417,2022-03-08,2.0,11.4,0.0,6.5
7953,금천,417,2022-03-09,3.8,13.8,0.0,5.4
7954,금천,417,2022-03-10,4.7,15.3,0.0,7.5
7955,금천,417,2022-03-11,6.6,18.1,0.0,4.5
7956,금천,417,2022-03-12,7.9,19.3,1.5,10.5
7957,금천,417,2022-03-13,10.6,13.5,26.0,8.5
7958,금천,417,2022-03-14,5.0,14.4,8.5,12.4
7959,금천,417,2022-03-15,2.9,13.2,0.0,5.5
7960,금천,417,2022-03-16,4.9,16.5,0.0,5.7
7961,금천,417,2022-03-17,8.0,15.6,0.0,7.8
7962,금천,417,2022-03-18,6.5,10.3,0.5,8.6
7963,금천,417,2022-03-19,1.6,6.6,11.0,6.6
7964,금천,417,2022-03-20,3.4,9.1,0.0,8.4
7965,금천,417,2022-03-21,1.2,10.3,0.0,6.4
7966,금천,417,2022-03-22,3.7,13.2,0.0,7.4
7967,금천,417,2022-03-23,4.9,8.0,0.0,6.1
7968,금천,417,2022-03-24,4.9,12.7,0.0,6.3
7969,금천,417,2022-03-25,7.4,18.4,9.5,12.5
7970,금천,417,2022-03-26,9.2,15.9,15.5,12.0
7971,금천,417,2022-03-27,5.7,13.2,0.0,12.4
7972,금천,417,2022-03-28,3.2,14.6,0.0,5.4
7973,금천,417,2022-03-29,5.1,15.6,0.0,7.1
7974,금천,417,2022-03-30,7.3,16.2,0.0,5.1
7975,금천,417,2022-03-31,9.5,15.2,0.0,8.3
7976,금천,417,2022-04-01,6.4,14.5,0.0,8.6
7977,금천,417,2023-01-02,-5.6,-0.4,0.0,5.9
7978,금천,417,2023-01-03,-7.3,1.0,0.0,7.2
7979,금천,417,2023-01-04,-4.7,3.6,0.0,5.4
7980,금천,417,2023-01-05,-3.8,2.7,0.0,4.7
7981,금천,417,2023-01-06,-2.9,5.2,3.5,6.4
7982,금천,417,2023-01-07,0.1,4.9,0.0,5.6
7983,금천,417,2023-01-08,-2.4,6.4,0.0,4.4
7984,금천,417,2023-01-09,-0.1,6.8,0.0,7.0
7985,금천,417,2023-01-10,-1.6,8.5,0.0,4.2
7986,금천,417,2023-01-11,-0.9,8.6,0.0,3.7
7987,금천,417,2023-01-12,1.0,13.1,0.0,4.0
7988,금천,417,2023-01-13,4.9,10.6,30.0,9.0
7989,금천,417,2023-01-14,4.1,8.1,3.0,7.1
7990,금천,417,2023-01-15,-3.5,4.1,3.0,6.8
7991,금천,417,2023-01-16,-6.2,-1.3,0.0,7.0
7992,금천,417,2023-01-17,-5.5,0.0,0.0,4.9
7993,금천,417,2023-01-18,-3.0,3.0,0.0,6.1
7994,금천,417,2023-01-19,-4.1,4.6,2.0,8.3
7995,금천,417,2023-01-20,-6.1,3.5,0.0,11.2
7996,금천,417,2023-01-21,-8.2,1.0,0.0,4.9
7997,금천,417,2023-01-22,-2.0,3.4,0.0,6.9
7998,금천,417,2023-01-23,-6.6,5.2,0.0,9.7
7999,금천,417,2023-01-24,-16.1,-6.4,0.0,12.3
8000,금천,417,2023-01-25,-16.1,-6.1,0.0,6.5
8001,금천,417,2023-01-26,-8.4,-3.3,0.0,5.7
8002,금천,417,2023-01-27,-8.1,-3.8,0.0,10.8
8003,금천,417,2023-01-28,-9.2,-1.0,0.0,7.8
8004,금천,417,2023-01-29,-6.5,4.5,0.0,9.4
8005,금천,417,2023-01-30,-2.7,4.0,0.0,5.7
8006,금천,417,2023-01-31,-1.9,8.6,0.0,9.8
8007,금천,417,2023-02-01,-1.9,5.9,0.0,9.6
8008,금천,417,2023-02-02,-3.7,0.8,0.0,6.9
8009,금천,417,2023-02-03,-2.9,3.5,0.0,6.3
8010,금천,417,2023-02-04,-3.3,5.4,0.0,7.0
8011,금천,417,2023-02-05,-2.0,6.7,0.0,6.4
8012,금천,417,2023-02-06,-0.5,8.1,0.0,4.9
8013,금천,417,2023-02-07,0.9,8.7,0.0,3.8
8014,금천,417,2023-02-08,-0.4,8.1,0.0,5.9
8015,금천,417,2023-02-09,-1.2,10.1,0.0,9.7
8016,금천,417,2023-02-10,2.7,6.4,0.5,7.0
8017,금천,417,2023-02-11,-0.1,8.3,0.0,4.2
8018,금천,417,2023-02-12,0.6,7.4,0.0,5.1
8019,금천,417,2023-02-13,3.1,9.0,0.0,6.1
8020,금천,417,2023-02-14,-1.1,5.6,0.0,7.8
8021,금천,417,2023-02-15,0.0,7.9,0.0,8.5
8022,금천,417,2023-02-16,0.2,4.6,0.0,7.2
8023,금천,417,2023-02-17,-0.2,9.9,0.0,4.2
8024,금천,417,2023-02-18,4.6,9.1,0.0,3.4
8025,금천,417,2023-02-19,1.1,6.6,0.0,9.0
8026,금천,417,2023-02-20,-2.4,3.2,0.0,9.8
8027,금천,417,2023-02-21,-4.0,4.1,0.0,6.4
8028,금천,417,2023-02-22,-3.1,6.9,0.0,7.2
8029,금천,417,2023-02-23,-0.6,9.1,0.0,6.8
8030,금천,417,2023-02-24,0.7,8.9,0.0,9.1
8031,금천,417,2023-02-25,-1.7,5.0,0.0,7.6
8032,금천,417,2023-02-26,-1.9,8.5,0.0,5.5
8033,금천,417,2023-02-27,-0.6,11.2,0.0,6.3
8034,금천,417,2023-02-28,0.0,8.5,0.0,7.7
8035,금천,417,2023-03-01,3.7,9.2,0.0,9.6
8036,금천,417,2023-03-02,0.2,6.2,0.0,8.4
8037,금천,417,2023-03-03,-0.3,9.2,0.0,7.5
8038,금천,417,2023-03-04,5.0,14.1,0.0,6.0
8039,금천,417,2023-03-05,3.4,15.0,0.0,5.7
8040,금천,417,2023-03-06,3.4,15.5,0.0,7.4
8041,금천,417,2023-03-07,8.5,17.9,0.0,8.4
8042,금천,417,2023-03-08,9.2,18.3,1.0,9.1
8043,금천,417,2023-03-09,7.6,14.0,4.0,7.0
8044,금천,417,2023-03-10,6.7,21.9,0.0,8.1
8045,금천,417,2023-03-11,11.6,22.8,0.0,8.1
8046,금천,417,2023-03-12,1.2,12.4,4.5,10.6
8047,금천,417,2023-03-13,-0.7,6.8,0.0,10.8
8048,금천,417,2023-03-14,4.3,14.7,0.0,11.6
8049,금천,417,2023-03-15,4.6,15.0,0.0,10.6
8050,금천,417,2023-03-16,2.8,8.8,0.0,8.4
8051,금천,417,2023-03-17,3.0,12.7,0.0,5.4
8052,금천,417,2023-03-18,4.5,14.1,0.0,7.5
